EuropeCoin EuropeCoin 	ERC 	$9,359,928 	$0.938496 	9,973,331 	$175,064 	-0.10% 	-1.94% 	31.59%
Divi Divi 	DIVX 	$9,322,402 	$1.81 	5,143,007 * 	$64,970 	-0.21% 	9.54% 	40.36%
Project Decorum Project Decorum 	PDC 	$9,320,798 	$0.186416 	50,000,000 * 	$104,590 	0.62% 	-2.58% 	8.58%
Zephyr Zephyr 	ZEPH 	$9,226,864 	$0.073235 	125,990,535 * 	$24,923 	-0.71% 	-2.35% 	3.37%
Karbo Karbo 	KRB 	$9,212,743 	$1.83 	5,047,178 	$233,702 	-0.40% 	-0.26% 	76.49%
Internxt Internxt 	INXT 	$9,109,617 	$14.47 	629,610 * 	$42,928 	-0.33% 	-10.13% 	40.01%
MyWish MyWish 	WISH 	$9,054,004 	$0.506560 	17,873,502 * 	$190,446 	0.27% 	6.09% 	126.62%
Aeron Aeron 	ARN 	$8,934,588 	$0.744549 	12,000,000 * 	$1,468,246 	0.59% 	1.94% 	-11.29%
Pirl Pirl 	PIRL 	$8,892,062 	$1.31 	6,794,187 	$90,038 	0.54% 	-1.77% 	40.36%
VeriumReserve VeriumReserve 	VRM 	$8,842,317 	$6.17 	1,432,946 	$282,084 	2.44% 	0.23% 	20.05%
Startcoin Startcoin 	START 	$8,814,727 	$0.195536 	45,079,785 	$256,331 	0.19% 	-5.79% 	44.83%
LockChain LockChain 	LOC 	$8,738,522 	$0.622255 	14,043,321 * 	$30,097 	0.96% 	-3.13% 	-8.79%
Magi Magi 	XMG 	$8,679,578 	$1.12 	7,731,128 	$2,699,965 	-0.12% 	-10.29% 	103.36%
Mercury Protocol Mercury Protocol 	GMT 	$8,679,107 	$0.051414 	168,809,625 * 	$74,748 	4.38% 	27.68% 	40.18%
Breakout Stake Breakout Stake 	BRX 	$8,626,590 	$1.38 	6,268,082 * 	$67,854 	0.49% 	3.44% 	6.52%
Farad Farad 	FRD 	$8,442,369 	$0.064087 	131,733,256 * 	$6,990 	-0.75% 	-15.47% 	-5.36%
Zero Zero 	ZER 	$8,420,013 	$4.23 	1,991,680 	$613,639 	1.15% 	-2.88% 	719.14%
HyperStake HyperStake 	HYP 	$8,229,936 	$0.007521 	1,094,329,469 * 	$310,642 	3.21% 	22.87% 	49.52%
Riecoin Riecoin 	RIC 	$8,171,240 	$0.202961 	40,260,223 	$145,042 	0.44% 	0.96% 	-5.04%
HelloGold HelloGold 	HGT 	$8,123,124 	$0.030882 	263,034,654 * 	$30,240 	0.12% 	-2.05% 	-11.47%
GeoCoin GeoCoin 	GEO 	$8,081,761 	$2.40 	3,363,013 	$432,538 	-0.08% 	2.68% 	27.50%
SpreadCoin SpreadCoin 	SPR 	$8,028,615 	$0.859563 	9,340,350 	$496,339 	0.08% 	-1.53% 	80.98%
Pure Pure 	PURE 	$8,008,165 	$2.70 	2,962,459 	$256,179 	-0.01% 	-14.39% 	176.75%
Voise Voise 	VOISE 	$7,939,880 	$0.012348 	643,012,000 * 	$1,005,985 	0.13% 	-13.61% 	19.07%
Breakout Breakout 	BRK 	$7,791,154 	$0.429452 	18,142,083 	$107,745 	0.23% 	-2.84% 	7.76%
Bitcloud Bitcloud 	BTDX 	$7,731,511 	$0.458347 	16,868,247 	$8,179 	0.02% 	-1.53% 	4.45%
SportyFi SportyFi 	SPF 	$7,718,861 	$0.158258 	48,774,050 * 	$579,903 	0.38% 	-2.98% 	10.48%
Wild Crypto Wild Crypto 	WILD 	$7,705,395 	$0.316139 	24,373,456 * 	$6,850 	0.97% 	6.67% 	4.54%
Social Send Social Send 	SEND 	$7,667,926 	$0.244484 	31,363,698 * 	$1,266,470 	1.69% 	-3.01% 	311.90%
Indorse Token Indorse Token 	IND 	$7,658,950 	$0.164680 	46,508,192 * 	$352,458 	0.38% 	-0.99% 	51.05%
FlypMe FlypMe 	FYP 	$7,630,841 	$0.432620 	17,638,681 * 	$38,432 	-2.25% 	-16.80% 	83.75%
Bonpay Bonpay 	BON 	$7,576,300 	$0.671045 	11,290,301 * 	$15,311 	0.04% 	1.05% 	8.46%
TrustPlus TrustPlus 	TRUST 	$7,432,138 	$0.231628 	32,086,595 * 	$108,775 	0.39% 	-3.29% 	1.57%
ToaCoin ToaCoin 	TOA 	$7,396,332 	$0.005556 	1,331,155,614 	$30,131 	0.96% 	-5.78% 	-14.98%
EverGreenCoin EverGreenCoin 	EGC 	$7,383,182 	$0.554239 	13,321,301 	$314,515 	-0.10% 	-5.16% 	14.01%
Bitswift Bitswift 	SWIFT 	$7,341,834 	$1.80 	4,069,197 * 	$151,762 	0.14% 	-4.99% 	-0.86%
CryptoPing CryptoPing 	PING 	$7,255,331 	$0.729026 	9,952,089 * 	$24,077 	-1.03% 	6.73% 	-1.04%
MarteXcoin MarteXcoin 	MXT 	$7,142,851 	$2.51 	2,840,947 	$4,209 	0.42% 	-22.21% 	-35.14%
Crave Crave 	CRAVE 	$7,135,980 	$4.85 	1,471,446 * 	$50,765 	-1.98% 	-1.24% 	69.85%
CryptoForecast CryptoForecast 	CFT 	$7,129,873 	$0.154997 	46,000,000 * 	$215,583 	-1.58% 	-35.99% 	723.46%
Rupee Rupee 	RUP 	$6,990,193 	$0.307995 	22,695,816 	$105,147 	-0.65% 	-11.01% 	80.48%
Tokes Tokes 	TKS 	$6,954,095 	$6.14 	1,133,007 * 	$761,883 	3.65% 	37.71% 	57.79%
1337 1337 	1337 	$6,865,386 	$0.000282 	24,318,893,086 * 	$49,804 	0.44% 	-9.19% 	58.32%
LUXCoin LUXCoin 	LUX 	$6,849,893 	$9.25 	740,251 	$1,539,137 	-1.36% 	-33.19% 	66.48%
Innova Innova 	INN 	$6,812,708 	$5.53 	1,231,256 	$159,482 	0.10% 	-6.49% 	41.42%
Creativecoin Creativecoin 	CREA 	$6,806,548 	$0.521712 	13,046,565 	$27,407 	0.37% 	-15.73% 	-18.01%
Goodomy Goodomy 	GOOD 	$6,743,930 	$0.015280 	441,349,000 * 	$29,746 	-0.19% 	101.71% 	507.03%
CVCoin CVCoin 	CVCOIN 	$6,726,576 	$0.683801 	9,837,033 * 	$3,634 	-1.77% 	12.95% 	-44.12%
Primalbase Token Primalbase Token 	PBT 	$6,686,498 	$6,686.50 	1,000 * 	$1,104,759 	0.14% 	-1.20% 	1.36%
DNotes DNotes 	NOTE 	$6,600,732 	$0.050624 	130,388,008 	$17,892 	-0.22% 	7.31% 	98.20%
PutinCoin PutinCoin 	PUT 	$6,584,355 	$0.020824 	316,191,398 	$6,195 	0.10% 	3.01% 	9.13%
CHIPS CHIPS 	CHIPS 	$6,584,277 	$0.323829 	20,332,579 	$22,927 	0.83% 	5.04% 	9.21%
vSlice vSlice 	VSL 	$6,544,600 	$0.196002 	33,390,496 * 	$13,840 	0.38% 	-5.13% 	17.37%
vTorrent vTorrent 	VTR 	$6,372,514 	$0.589177 	10,815,966 	$242,516 	0.26% 	-9.37% 	46.63%
ChainCoin ChainCoin 	CHC 	$6,344,228 	$0.442057 	14,351,602 	$77,922 	-0.75% 	-20.01% 	42.68%
Yocoin Yocoin 	YOC 	$6,339,696 	$0.058026 	109,255,251 	$39,871 	-0.16% 	11.24% 	-0.95%
Privatix Privatix 	PRIX 	$6,305,150 	$5.33 	1,182,668 * 	$68,996 	-1.39% 	1.11% 	229.92%
eBitcoin eBitcoin 	EBTC 	$6,281,891 	$0.332426 	18,897,126 * 	$34,620 	0.29% 	-2.59% 	-5.62%
Anoncoin Anoncoin 	ANC 	$6,240,746 	$2.96 	2,110,317 	$6,544 	-1.64% 	-21.85% 	120.43%
Monoeci Monoeci 	XMCC 	$6,030,056 	$2.16 	2,797,107 	$63,209 	1.31% 	-10.19% 	185.58%
HunterCoin HunterCoin 	HUC 	$5,996,560 	$0.289698 	20,699,375 	$87,909 	0.67% 	-5.21% 	-1.19%
ParkByte ParkByte 	PKB 	$5,919,862 	$1.24 	4,764,026 * 	$156,113 	0.32% 	-3.55% 	15.99%
BlueCoin BlueCoin 	BLU 	$5,812,790 	$0.010115 	574,683,675 	$2,654 	0.14% 	-3.00% 	-20.59%
MCAP MCAP 	MCAP 	$5,805,228 	$0.553406 	10,490,000 * 	$107,974 	0.04% 	-4.10% 	-27.61%
Ergo Ergo 	EFYT 	$5,785,074 	$14.56 	397,300 * 	$2,344 	0.93% 	16.91% 	11.23%
Prospectors Gold Prospectors Gold 	PGL 	$5,734,272 	$0.088903 	64,500,000 * 	$1,674 	-4.02% 	-9.37% 	-21.61%
Greencoin Greencoin 	GRE 	$5,610,373 	$0.001531 	3,665,066,585 * 	$5,251 	-1.53% 	40.11% 	170.61%
DCORP DCORP 	DRP 	$5,563,584 	$0.687371 	8,094,002 * 	$37,465 	0.52% 	-5.01% 	-15.83%
Upfiring Upfiring 	UFR 	$5,508,495 	$0.382534 	14,400,000 * 	$245,377 	2.26% 	56.44% 	483.38%
UnbreakableCoin UnbreakableCoin 	UNB 	$5,387,350 	$2.36 	2,278,150 	$7,962,520 	0.53% 	4.61% 	32.71%
AsiaCoin AsiaCoin 	AC 	$5,355,389 	$0.004406 	1,215,428,529 	$1,374 	0.28% 	-5.79% 	-15.00%
Opus Opus 	OPT 	$5,353,181 	$0.038215 	140,080,549 * 	$65,843 	2.59% 	26.80% 	97.04%
Magnet Magnet 	MAG 	$5,333,681 	$0.687081 	7,762,811 	$109,162 	0.11% 	12.70% 	125.24%
EquiTrader EquiTrader 	EQT 	$5,202,685 	$0.521995 	9,966,931 	$27,495 	0.57% 	-5.14% 	67.40%
e-Gulden e-Gulden 	EFL 	$5,193,491 	$0.324661 	15,996,642 	$118,694 	0.39% 	-5.10% 	20.19%
TheGCCcoin TheGCCcoin 	GCC 	$5,166,676 	$0.010027 	515,273,761 * 	$577 	0.80% 	-10.96% 	-2.87%
AdShares AdShares 	ADST 	$5,093,289 	$0.376013 	13,545,515 * 	$14,198 	0.08% 	-4.01% 	13.42%
Sprouts Sprouts 	SPRTS 	$5,054,062 	$0.000003 	1,702,857,100,520 * 	$42,592 	7.71% 	45.37% 	98.37%
Embers Embers 	MBRS 	$4,958,814 	$0.099176 	50,000,000 * 	$36,859 	-0.06% 	-0.02% 	107.81%
Social Social 	SCL 	$4,945,992 	$0.295919 	16,714,020 * 	$8,962 	0.02% 	-1.86% 	30.71%
Xios Xios 	XIOS 	$4,933,324 	$2.29 	2,149,688 	$168,437 	0.51% 	20.98% 	267.50%
Terracoin Terracoin 	TRC 	$4,886,752 	$0.222518 	21,961,123 	$30,137 	0.18% 	1.92% 	18.07%
Hubii Network Hubii Network 	HBT 	$4,829,627 	$0.368738 	13,097,723 * 	$19,715 	0.16% 	-17.97% 	111.30%
LIFE LIFE 	LIFE 	$4,731,041 	$0.000607 	7,795,243,298 * 	$113,766 	0.52% 	-4.14% 	24.89%
WorldCoin WorldCoin 	WDC 	$4,615,221 	$0.039235 	117,630,493 	$71,092 	1.91% 	27.84% 	6.17%
Ixcoin Ixcoin 	IXC 	$4,567,965 	$0.217532 	20,999,088 * 	$2,327 	-0.89% 	-11.15% 	-0.52%
REAL REAL 	REAL 	$4,532,702 	$0.450754 	10,055,817 * 	$22,071 	-0.72% 	-12.91% 	18.62%
Kolion Kolion 	KLN 	$4,443,528 	$7.41 	600,000 	$455,632 	-0.05% 	-8.12% 	-10.52%
Oceanlab Oceanlab 	OCL 	$4,358,829 	$0.093738 	46,500,000 * 	$11,587 	0.21% 	-6.10% 	-23.42%
Crystal Clear Crystal Clear 	CCT 	$4,318,477 	$1.02 	4,223,099 * 	$477,797 	-0.03% 	-20.06% 	38.39%
VIVO VIVO 	VIVO 	$4,203,972 	$4.38 	959,071 	$84,304 	0.25% 	5.00% 	-8.59%
REX REX 	REX 	$4,142,202 	$0.478273 	8,660,756 * 	$1,699 	-1.04% 	7.49% 	-10.76%
Linda Linda 	LINDA 	$4,131,856 	$0.000688 	6,003,429,666 	$346,153 	3.67% 	42.02% 	99.55%
Darcrus Darcrus 	DAR 	$4,114,860 	$0.302555 	13,600,388 * 	$13,743 	0.03% 	-24.18% 	-27.07%
Zeitcoin Zeitcoin 	ZEIT 	$4,099,778 	$0.000111 	36,971,165,683 	$29,486 	4.09% 	33.81% 	26.70%
Quark Quark 	QRK 	$4,099,018 	$0.016157 	253,705,356 	$36,049 	0.20% 	6.35% 	11.78%
bitJob bitJob 	STU 	$3,949,345 	$0.082546 	47,843,991 * 	$120,386 	-1.01% 	-21.44% 	179.90%
Dotcoin Dotcoin 	DOT 	$3,939,071 	$0.014392 	273,699,405 * 	$594,981 	0.95% 	10.52% 	9.62%
BitcoinZ BitcoinZ 	BTCZ 	$3,926,048 	$0.004881 	804,335,692 	$161,313 	2.00% 	8.64% 	18.39%
SmartBillions SmartBillions 	SMART 	$3,897,858 	$0.577350 	6,751,287 * 	$5,776 	-1.17% 	-8.86% 	-0.26%
FORCE FORCE 	FOR 	$3,880,033 	$0.037064 	104,685,865 * 	$85,285 	1.86% 	-17.08% 	164.64%
Denarius Denarius 	DNR 	$3,879,183 	$1.87 	2,078,091 	$127,650 	0.15% 	9.68% 	82.79%
eBoost eBoost 	EBST 	$3,845,450 	$0.320454 	12,000,000 * 	$756,346 	0.48% 	-0.43% 	42.97%
ATLANT ATLANT 	ATL 	$3,797,616 	$0.287154 	13,225,026 * 	$23,498 	-0.55% 	19.84% 	46.65%
Pandacoin Pandacoin 	PND 	$3,734,968 	$0.000115 	32,514,916,898 	$12,921 	-0.45% 	-5.14% 	-1.60%
CrowdCoin CrowdCoin 	CRC 	$3,706,531 	$7.96 	465,926 	$240,696 	-1.54% 	-13.34% 	20.65%
AudioCoin AudioCoin 	ADC 	$3,646,620 	$0.004350 	838,275,690 	$13,533 	0.07% 	-6.22% 	13.82%
Intelligent Trading Tech Intelligent T... 	ITT 	$3,637,010 	$0.371203 	9,797,899 * 	$12 	-0.03% 	76.14% 	242.25%
Legends Room Legends Room 	LGD 	$3,635,261 	$1.82 	2,000,000 * 	$1,140,771 	1.14% 	-14.08% 	71.02%
Smart Investment Fund Token Smart Investm... 	SIFT 	$3,615,671 	$5.00 	722,935 * 	$3,475 	-0.33% 	-6.92% 	24.96%
CarTaxi Token CarTaxi Token 	CTX 	$3,590,274 	$0.059251 	60,594,811 * 	$24,174 	0.82% 	26.84% 	22.95%
Ellaism Ellaism 	ELLA 	$3,588,682 	$1.05 	3,431,236 	$227,593 	0.84% 	-7.33% 	60.42%
Adelphoi Adelphoi 	ADL 	$3,565,093 	$0.151886 	23,472,224 * 	$15 	1.41% 	-57.20% 	-4.42%
Cryptonite Cryptonite 	XCN 	$3,503,061 	$0.009220 	379,955,421 	$68,216 	0.56% 	6.57% 	-35.07%
Vsync Vsync 	VSX 	$3,467,568 	$0.035039 	98,964,274 	$40,450 	0.53% 	-16.78% 	32.59%
Photon Photon 	PHO 	$3,460,277 	$0.000166 	20,856,897,823 	$118,784 	3.15% 	86.50% 	748.78%
Condensate Condensate 	RAIN 	$3,459,253 	$0.036313 	95,262,191 	$69,064 	0.32% 	26.73% 	37.44%
Dai Dai 	DAI 	$3,358,870 	$0.975012 	3,444,953 * 	$238,181 	-0.06% 	1.04% 	?
Carboncoin Carboncoin 	CARBON 	$3,355,762 	$0.000218 	15,392,012,181 	$9,305 	3.49% 	60.47% 	117.42%
Starta Starta 	STA 	$3,340,089 	$0.642323 	5,200,017 * 	$2,603 	2.13% 	-14.85% 	-6.24%
Megacoin Megacoin 	MEC 	$3,315,441 	$0.090729 	36,542,046 	$36,736 	0.34% 	8.16% 	-5.05%
Miners' Reward Token Miners' Rewar... 	MRT 	$3,208,340 	$0.320834 	10,000,000 * 	$271,995 	0.26% 	-10.83% 	120.02%
FundYourselfNow FundYourselfNow 	FYN 	$3,192,209 	$3.76 	850,000 * 	$5,214 	0.18% 	5.62% 	43.52%
Linx Linx 	LINX 	$3,185,882 	$0.224666 	14,180,530 	$41,454 	-0.60% 	-2.12% 	17.63%
Autonio Autonio 	NIO 	$3,151,028 	$0.047867 	65,828,135 * 	$29,386 	-0.12% 	-11.03% 	-42.50%
ICO OpenLedger ICO OpenLedger 	ICOO 	$3,149,743 	$6.76 	465,952 * 	$2,629 	-1.41% 	-5.07% 	2.92%
Growers International Growers Inter... 	GRWI 	$3,118,420 	$2.66 	1,172,880 * 	$249,619 	1.88% 	109.59% 	118.75%
FIMKrypto FIMKrypto 	FIMK 	$3,113,819 	$0.005397 	577,004,618 * 	$14 	0.14% 	-5.10% 	-4.22%
FLiK FLiK 	FLIK 	$3,094,475 	$0.051468 	60,123,682 * 	$24,200 	-0.66% 	26.78% 	36.37%
Gimli Gimli 	GIM 	$3,081,111 	$0.038514 	80,000,000 * 	$7,691 	2.19% 	0.95% 	53.79%
DigitalPrice DigitalPrice 	DP 	$3,069,928 	$0.172625 	17,783,782 * 	$135,618 	0.56% 	31.03% 	162.63%
InPay InPay 	INPAY 	$3,068,874 	$0.306887 	10,000,000 * 	$530 	1.71% 	12.01% 	4.75%
onG.social onG.social 	ONG 	$3,027,896 	$0.240287 	12,601,140 * 	$4,166 	-0.02% 	-25.80% 	-26.59%
Bytecent Bytecent 	BYC 	$3,026,163 	$1.57 	1,930,426 	$110,440 	0.09% 	-7.74% 	46.93%
Copico Copico 	XCPO 	$3,025,559 	$0.192140 	15,746,668 * 	$278,812 	-1.31% 	-9.81% 	219.94%
Footy Cash Footy Cash 	XFT 	$3,025,420 	$0.662996 	4,563,255 	$25,757 	1.42% 	17.13% 	31.87%
YashCoin YashCoin 	YASH 	$3,007,396 	$0.300731 	10,000,291 * 	$154 	2.35% 	-15.54% 	7.62%
Hawala.Today Hawala.Today 	HAT 	$2,957,874 	$8.76 	337,793 * 	$200,591 	-0.41% 	-10.70% 	124.91%
Renos Renos 	RNS 	$2,939,430 	$0.088123 	33,356,077 * 	$32,739 	0.30% 	19.52% 	120.48%
Altcoin Altcoin 	ALT 	$2,930,523 	$23.99 	122,175 * 	$4,281 	0.17% 	-20.42% 	32.67%
Bitcoin Red Bitcoin Red 	BTCRED 	$2,854,499 	$0.157490 	18,124,926 * 	$52,172 	-0.30% 	-3.16% 	9.87%
Qvolta Qvolta 	QVT 	$2,850,631 	$0.423475 	6,731,528 * 	$23,958 	0.49% 	-1.28% 	6.93%
Payfair Payfair 	PFR 	$2,817,889 	$0.037043 	76,070,288 * 	$52,508 	0.24% 	2.80% 	84.83%
Ethbits Ethbits 	ETBS 	$2,816,899 	$2.02 	1,391,604 * 	$30,844 	-1.48% 	36.99% 	97.96%
Nekonium Nekonium 	NUKO 	$2,754,300 	$0.310258 	8,877,436 	$31,989 	2.49% 	17.28% 	65.07%
Fastcoin Fastcoin 	FST 	$2,727,433 	$0.017382 	156,913,424 	$29,968 	0.61% 	-8.51% 	-6.83%
RussiaCoin RussiaCoin 	RC 	$2,637,877 	$0.314862 	8,377,873 	$4,391 	0.85% 	25.13% 	39.49%
TeslaCoin TeslaCoin 	TES 	$2,582,698 	$0.035040 	73,706,446 	$21,746 	2.93% 	47.79% 	155.77%
ArcticCoin ArcticCoin 	ARC 	$2,546,867 	$0.103491 	24,609,623 	$47,660 	0.01% 	-5.20% 	15.87%
Interstellar Holdings Interstellar ... 	HOLD 	$2,524,319 	$0.027951 	90,311,235 	$20,815 	0.35% 	-1.48% 	179.60%
Version Version 	V 	$2,493,337 	$0.005275 	472,655,724 	$3,220 	-1.05% 	-14.08% 	101.21%
InsaneCoin InsaneCoin 	INSN 	$2,487,494 	$0.135327 	18,381,328 	$36,239 	-0.01% 	-23.57% 	123.60%
Woodcoin Woodcoin 	LOG 	$2,486,967 	$0.309509 	8,035,193 	$13,339 	0.14% 	-4.38% 	58.35%
ELTCOIN ELTCOIN 	ELTCOIN 	$2,476,350 	$0.027515 	90,000,000 * 	$162,693 	0.42% 	-19.73% 	98.12%
BuzzCoin BuzzCoin 	BUZZ 	$2,471,708 	$0.000354 	6,975,679,269 	$71,511 	-1.11% 	-12.02% 	41.99%
Kurrent Kurrent 	KURT 	$2,385,713 	$0.038878 	61,364,813 	$40,141 	1.24% 	-11.28% 	434.47%
NEVERDIE NEVERDIE 	NDC 	$2,372,526 	$0.057861 	41,004,200 * 	$8,838 	-0.48% 	-7.90% 	30.20%
LuckChain LuckChain 	BASH 	$2,348,891 	$0.003281 	715,868,299 	$1,934 	-0.19% 	12.50% 	-21.52%
DigiPulse DigiPulse 	DGPT 	$2,343,181 	$1.67 	1,402,641 * 	$5,933 	-0.43% 	-11.68% 	-35.85%
WavesGo WavesGo 	WGO 	$2,307,049 	$0.239578 	9,629,624 * 	$7,533 	1.47% 	-1.69% 	-14.29%
Crypto Bullion Crypto Bullion 	CBX 	$2,302,283 	$2.29 	1,006,819 	$3,521 	-0.75% 	-13.57% 	7.82%
Unitus Unitus 	UIS 	$2,295,819 	$0.049071 	46,785,866 	$8,539 	0.19% 	1.25% 	15.17%
KiloCoin KiloCoin 	KLC 	$2,292,890 	$0.011681 	196,297,971 	$3,425 	-3.38% 	-42.95% 	238.64%
Influxcoin Influxcoin 	INFX 	$2,269,928 	$1.36 	1,673,383 	$124,206 	0.99% 	-0.73% 	22.41%
Bankcoin Bankcoin 	B@ 	$2,204,798 	$0.214229 	10,291,781 * 	$80 	0.14% 	-6.55% 	?
Bowhead Bowhead 	AHT 	$2,183,475 	$0.272934 	8,000,000 * 	$1,957 	0.07% 	70.03% 	46.99%
StarCredits StarCredits 	STRC 	$2,179,358 	$0.484302 	4,500,000 * 	$7,456 	0.78% 	2.60% 	82.62%
Fantomcoin Fantomcoin 	FCN 	$2,164,536 	$0.349673 	6,190,179 	$5,552 	0.11% 	-12.39% 	-19.60%
SagaCoin SagaCoin 	SAGA 	$2,160,670 	$9.74 	221,789 	$1,103,849 	0.33% 	95.81% 	675.65%
Authorship Authorship 	ATS 	$2,132,367 	$0.026655 	80,000,000 * 	$46,890 	1.30% 	35.16% 	36.54%
ERC20 ERC20 	ERC20 	$2,111,215 	$0.001341 	1,574,741,156 * 	$14,295 	0.81% 	-7.21% 	-31.28%
Ethereum Movie Venture Ethereum Movi... 	EMV 	$2,100,226 	$0.319831 	6,566,666 * 	$51 	0.01% 	-9.51% 	-36.90%
XGOX XGOX 	XGOX 	$2,090,993 	$0.002345 	891,505,926 	$28,239 	0.13% 	7.86% 	9.49%
GoldBlocks GoldBlocks 	GB 	$2,088,181 	$0.136460 	15,302,544 	$11,591 	-0.25% 	6.77% 	-1.58%
GCoin GCoin 	GCN 	$2,059,245 	$0.000014 	149,159,139,688 	$7,612 	0.66% 	-6.08% 	6.20%
NobleCoin NobleCoin 	NOBL 	$2,027,924 	$0.000875 	2,318,534,112 	$5,257 	0.79% 	-5.40% 	33.60%
42-coin 42-coin 	42 	$2,027,692 	$48,278.41 	42 	$2,219 	-0.01% 	-0.15% 	-3.00%
Moin Moin 	MOIN 	$2,010,056 	$0.273925 	7,337,979 * 	$66,367 	-1.83% 	-13.66% 	109.02%
SwapToken SwapToken 	TOKEN 	$1,995,100 	$0.000130 	15,320,585,365 * 	$350 	0.14% 	-4.99% 	-6.01%
BritCoin BritCoin 	BRIT 	$1,978,795 	$0.093041 	21,268,092 	$1,400 	-0.09% 	8.12% 	23.43%
Visio Visio 	VISIO 	$1,963,408 	$0.038586 	50,883,627 * 	$2,274 	-0.11% 	-0.69% 	-1.31%
LiteDoge LiteDoge 	LDOGE 	$1,961,491 	$0.000132 	14,913,754,114 * 	$21,262 	0.38% 	-7.47% 	36.49%
Capricoin Capricoin 	CPC 	$1,953,722 	$0.981748 	1,990,045 * 	$810,039 	0.51% 	-7.81% 	69.86%
SmartCoin SmartCoin 	SMC 	$1,931,931 	$0.081457 	23,717,240 	$6,861 	-0.71% 	9.21% 	169.86%
ShadowCash ShadowCash 	SDC 	$1,929,599 	$0.288209 	6,695,133 * 	$464 	5.20% 	78.22% 	?
Unify Unify 	UNIFY 	$1,910,568 	$0.107298 	17,806,258 * 	$31,664 	-1.37% 	-7.90% 	11.71%
Bata Bata 	BTA 	$1,877,253 	$0.376283 	4,988,938 	$21,949 	0.83% 	17.09% 	37.91%
CannaCoin CannaCoin 	CCN 	$1,872,483 	$0.398383 	4,700,210 	$46,747 	1.89% 	17.36% 	309.90%
Zennies Zennies 	ZENI 	$1,871,330 	$0.001870 	1,000,812,836 * 	$6,898 	0.06% 	-2.74% 	-25.59%
IncaKoin IncaKoin 	NKA 	$1,844,852 	$0.000157 	11,753,526,094 	$8,699 	3.88% 	26.13% 	72.95%
ProCurrency ProCurrency 	PROC 	$1,831,573 	$0.019018 	96,309,845 * 	$6,277 	-0.54% 	-10.63% 	11.89%
Canada eCoin Canada eCoin 	CDN 	$1,821,507 	$0.018698 	97,415,544 	$13,984 	1.02% 	5.90% 	-0.56%
Signatum Signatum 	SIGT 	$1,808,507 	$0.016750 	107,972,766 * 	$9,121 	0.72% 	-0.91% 	31.53%
LeviarCoin LeviarCoin 	XLC 	$1,794,234 	$0.176791 	10,148,879 	$46,795 	-3.68% 	-8.75% 	250.15%
Bitstar Bitstar 	BITS 	$1,791,306 	$0.077614 	23,079,737 	$2,540 	0.23% 	-4.03% 	326.69%
FujiCoin FujiCoin 	FJC 	$1,789,709 	$0.001439 	1,243,595,478 	$18,145 	0.96% 	-7.50% 	37.37%
SuperCoin SuperCoin 	SUPER 	$1,760,274 	$0.036893 	47,712,581 	$12,786 	1.37% 	6.63% 	-20.01%
Bitradio Bitradio 	BRO 	$1,752,605 	$0.293022 	5,981,137 * 	$5,695 	-0.16% 	-14.49% 	87.78%
Royal Kingdom Coin Royal Kingdom... 	RKC 	$1,714,010 	$0.634818 	2,700,000 * 	$6,153 	0.21% 	14.24% 	20.56%
Link Platform Link Platform 	LNK 	$1,707,734 	$35.95 	47,503 * 	$1,410 	-0.89% 	-23.20% 	55.46%
FlutterCoin FlutterCoin 	FLT 	$1,689,349 	$0.005243 	322,214,524 	$15,011 	0.14% 	-9.60% 	125.66%
Monster Byte Monster Byte 	MBI 	$1,676,222 	$0.099640 	16,822,736 * 	$2,445 	0.18% 	6.91% 	23.75%
Desire Desire 	DSR 	$1,661,192 	$1.64 	1,012,637 	$110,105 	-1.32% 	-10.51% 	295.22%
PetroDollar PetroDollar 	XPD 	$1,648,925 	$0.025767 	63,993,275 	$202,011 	-1.95% 	11.99% 	203.10%
Centurion Centurion 	CNT 	$1,641,637 	$0.022221 	73,877,869 	$4,535 	-1.93% 	-21.95% 	-74.10%
Zetacoin Zetacoin 	ZET 	$1,630,843 	$0.009746 	167,342,503 	$11,665 	-0.59% 	-7.37% 	10.54%
KekCoin KekCoin 	KEK 	$1,623,489 	$0.155040 	10,471,418 * 	$5,339 	0.48% 	-13.28% 	21.46%
Kobocoin Kobocoin 	KOBO 	$1,612,351 	$0.065277 	24,700,248 * 	$958 	-1.46% 	44.71% 	18.16%
MazaCoin MazaCoin 	MZC 	$1,572,484 	$0.001165 	1,349,573,390 	$11,030 	1.04% 	-21.57% 	14.83%
QubitCoin QubitCoin 	Q2C 	$1,572,160 	$0.006332 	248,279,152 	$57,134 	-1.24% 	55.89% 	150.48%
Elementrem Elementrem 	ELE 	$1,556,651 	$0.060218 	25,850,411 	$1,608 	0.37% 	-10.62% 	-6.60%
Etheriya Etheriya 	RIYA 	$1,551,470 	$0.980992 	1,581,531 * 	$4,794 	0.97% 	54.53% 	101.69%
Emphy Emphy 	EPY 	$1,531,832 	$0.200583 	7,636,898 * 	$18,494 	3.26% 	6.51% 	66.22%
Dinastycoin Dinastycoin 	DCY 	$1,524,500 	$0.001073 	1,420,858,063 	$3,650 	-1.26% 	-15.65% 	0.62%
PiplCoin PiplCoin 	PIPL 	$1,514,227 	$0.018147 	83,444,258 * 	$474 	0.23% 	-0.29% 	-24.74%
